,Date,Open,High,Low,Close,Adj Close,Volume,upperBand,lowerBand,moving_average,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSPINNINGTOP,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,candlestick_pattern,candlestick_match_count
795,2021-12-16 10:00:00+05:30,1764.050048828125,1765.0,1764.0,1764.8499755859375,1764.8499755859375,8963,0.0,0.0,1766.2650146484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
796,2021-12-16 10:01:00+05:30,1764.8499755859375,1765.5,1764.6500244140625,1765.5,1765.5,7317,0.0,0.0,1766.0850158691405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
797,2021-12-16 10:02:00+05:30,1765.3499755859375,1765.800048828125,1763.8499755859375,1763.8499755859375,1763.8499755859375,6949,0.0,0.0,1765.8275146484375,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,1.0
798,2021-12-16 10:03:00+05:30,1764.550048828125,1764.550048828125,1762.949951171875,1763.800048828125,1763.800048828125,7665,0.0,0.0,1765.6400146484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLMATCHINGLOW_Bull,2.0
799,2021-12-16 10:04:00+05:30,1763.75,1763.8499755859375,1763.050048828125,1763.0999755859375,1763.0999755859375,4579,0.0,0.0,1765.4700134277343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
800,2021-12-16 10:05:00+05:30,1763.0999755859375,1764.300048828125,1762.3499755859375,1764.25,1764.25,9519,0.0,0.0,1765.3375122070313,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bull,1.0
801,2021-12-16 10:06:00+05:30,1764.25,1764.550048828125,1762.5,1762.5999755859375,1762.5999755859375,6555,0.0,0.0,1765.0900085449218,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,1.0
802,2021-12-16 10:07:00+05:30,1762.5999755859375,1763.0,1762.550048828125,1762.949951171875,1762.949951171875,3373,0.0,0.0,1764.7975036621094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
803,2021-12-16 10:08:00+05:30,1763.5,1764.25,1763.0,1763.8499755859375,1763.8499755859375,7843,0.0,0.0,1764.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,CDLSPINNINGTOP_Bull,2.0
804,2021-12-16 10:09:00+05:30,1763.199951171875,1764.449951171875,1763.199951171875,1764.0,1764.0,6687,0.0,0.0,1764.4325012207032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
805,2021-12-16 10:10:00+05:30,1763.5999755859375,1765.9000244140625,1763.5,1765.9000244140625,1765.9000244140625,7761,0.0,0.0,1764.4625,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,3.0
806,2021-12-16 10:11:00+05:30,1766.0,1768.6500244140625,1765.5,1767.4000244140625,1767.4000244140625,22430,1.0,0.0,1764.492498779297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
807,2021-12-16 10:12:00+05:30,1767.9000244140625,1769.800048828125,1767.699951171875,1768.75,1768.75,20093,1.0,0.0,1764.617498779297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
808,2021-12-16 10:13:00+05:30,1768.75,1770.9000244140625,1768.699951171875,1769.4000244140625,1769.4000244140625,25326,1.0,0.0,1764.7849975585937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
809,2021-12-16 10:14:00+05:30,1769.449951171875,1769.75,1769.449951171875,1769.5999755859375,1769.5999755859375,6192,1.0,0.0,1765.0774963378906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLDOJI_Bull,1.0
810,2021-12-16 10:15:00+05:30,1769.5,1772.0,1769.449951171875,1771.8499755859375,1771.8499755859375,17867,1.0,0.0,1765.4024963378906,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,3.0
811,2021-12-16 10:16:00+05:30,1771.5,1774.0,1771.5,1773.75,1773.75,34414,1.0,0.0,1765.8849975585938,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,1.0
812,2021-12-16 10:17:00+05:30,1773.1500244140625,1773.800048828125,1772.050048828125,1772.800048828125,1772.800048828125,13298,0.0,0.0,1766.320001220703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,CDLHARAMI_Bear,2.0
813,2021-12-16 10:18:00+05:30,1772.3499755859375,1773.0,1772.050048828125,1772.0999755859375,1772.0999755859375,14264,0.0,0.0,1766.7174987792969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLINVERTEDHAMMER_Bull,1.0
814,2021-12-16 10:19:00+05:30,1772.0,1772.699951171875,1769.5,1769.8499755859375,1769.8499755859375,12896,0.0,0.0,1767.0074951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
815,2021-12-16 10:20:00+05:30,1770.3499755859375,1770.5999755859375,1769.5,1770.0,1770.0,6094,0.0,0.0,1767.2649963378906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHOMINGPIGEON_Bull,2.0
816,2021-12-16 10:21:00+05:30,1769.699951171875,1771.0,1768.75,1770.949951171875,1770.949951171875,9693,0.0,0.0,1767.5374938964844,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bull,2.0
817,2021-12-16 10:22:00+05:30,1770.949951171875,1771.449951171875,1770.4000244140625,1770.949951171875,1770.949951171875,6871,0.0,0.0,1767.8924926757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,CDLRICKSHAWMAN_Bull,5.0
818,2021-12-16 10:23:00+05:30,1771.5,1771.550048828125,1770.699951171875,1771.199951171875,1771.199951171875,4801,0.0,0.0,1768.2624877929688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHANGINGMAN_Bear,1.0
819,2021-12-16 10:24:00+05:30,1771.0,1771.0,1770.0999755859375,1770.25,1770.25,4219,0.0,0.0,1768.6199890136718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
820,2021-12-16 10:25:00+05:30,1770.0999755859375,1770.25,1767.5999755859375,1768.300048828125,1768.300048828125,12462,0.0,0.0,1768.822491455078,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bear,1.0
821,2021-12-16 10:26:00+05:30,1768.0,1769.0,1767.25,1767.5999755859375,1767.5999755859375,10617,0.0,0.0,1769.072491455078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
822,2021-12-16 10:27:00+05:30,1767.550048828125,1769.75,1767.5,1768.5999755859375,1768.5999755859375,7147,0.0,0.0,1769.3549926757812,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,2.0
823,2021-12-16 10:28:00+05:30,1769.449951171875,1770.0,1769.0,1769.5,1769.5,4009,0.0,0.0,1769.6374938964843,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,CDL3OUTSIDE_Bull,7.0
824,2021-12-16 10:29:00+05:30,1769.1500244140625,1769.8499755859375,1768.5,1768.75,1768.75,3783,0.0,0.0,1769.8749938964843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
825,2021-12-16 10:30:00+05:30,1768.3499755859375,1769.0,1767.800048828125,1767.8499755859375,1767.8499755859375,6032,0.0,0.0,1769.9724914550782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLINVERTEDHAMMER_Bull,1.0
826,2021-12-16 10:31:00+05:30,1768.0,1768.300048828125,1767.5,1767.699951171875,1767.699951171875,4927,0.0,0.0,1769.9874877929688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
827,2021-12-16 10:32:00+05:30,1768.0,1768.1500244140625,1767.5,1767.6500244140625,1767.6500244140625,6537,0.0,0.0,1769.9324890136718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLMATCHINGLOW_Bull,1.0
828,2021-12-16 10:33:00+05:30,1768.0,1768.0,1766.3499755859375,1766.3499755859375,1766.3499755859375,6268,0.0,0.0,1769.7799865722657,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,3.0
829,2021-12-16 10:34:00+05:30,1766.5999755859375,1766.949951171875,1765.5,1766.0,1766.0,7082,0.0,0.0,1769.5999877929687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
830,2021-12-16 10:35:00+05:30,1765.449951171875,1767.25,1765.449951171875,1766.5,1766.5,10093,0.0,0.0,1769.3324890136719,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,1.0
831,2021-12-16 10:36:00+05:30,1767.0,1768.550048828125,1766.800048828125,1768.449951171875,1768.449951171875,9378,0.0,0.0,1769.0674865722656,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bull,1.0
832,2021-12-16 10:37:00+05:30,1768.449951171875,1769.5,1768.1500244140625,1769.3499755859375,1769.3499755859375,5612,0.0,0.0,1768.8949829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
833,2021-12-16 10:38:00+05:30,1769.4000244140625,1769.4000244140625,1768.5,1768.6500244140625,1768.6500244140625,4454,0.0,0.0,1768.7224853515625,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bear,1.0
834,2021-12-16 10:39:00+05:30,1768.9000244140625,1768.9000244140625,1767.0,1767.5,1767.5,4591,0.0,0.0,1768.6049865722657,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bear,2.0
835,2021-12-16 10:40:00+05:30,1767.0,1768.949951171875,1767.0,1768.949951171875,1768.949951171875,4849,0.0,0.0,1768.5524841308593,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,4.0
836,2021-12-16 10:41:00+05:30,1768.949951171875,1769.4000244140625,1768.0999755859375,1768.0999755859375,1768.0999755859375,3650,0.0,0.0,1768.4099853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
837,2021-12-16 10:42:00+05:30,1768.0999755859375,1769.0,1768.0,1768.3499755859375,1768.3499755859375,1448,0.0,0.0,1768.2799865722657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
838,2021-12-16 10:43:00+05:30,1768.3499755859375,1769.199951171875,1768.25,1768.3499755859375,1768.3499755859375,2758,0.0,0.0,1768.1374877929688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,CDLLONGLEGGEDDOJI_Bull,5.0
839,2021-12-16 10:44:00+05:30,1768.25,1768.4000244140625,1767.0,1767.0,1767.0,5372,0.0,0.0,1767.9749877929687,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,1.0
840,2021-12-16 10:45:00+05:30,1767.0999755859375,1768.0,1767.0,1767.0,1767.0,3155,0.0,0.0,1767.9099853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLMATCHINGLOW_Bull,4.0
841,2021-12-16 10:46:00+05:30,1767.0,1767.9000244140625,1767.0,1767.8499755859375,1767.8499755859375,2281,0.0,0.0,1767.9224853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
842,2021-12-16 10:47:00+05:30,1767.550048828125,1767.8499755859375,1766.25,1767.449951171875,1767.449951171875,4491,0.0,0.0,1767.8649841308593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,CDLLONGLEGGEDDOJI_Bull,4.0
843,2021-12-16 10:48:00+05:30,1767.449951171875,1767.8499755859375,1767.449951171875,1767.800048828125,1767.800048828125,1649,0.0,0.0,1767.7799865722657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
844,2021-12-16 10:49:00+05:30,1767.0999755859375,1767.8499755859375,1767.050048828125,1767.050048828125,1767.050048828125,2410,0.0,0.0,1767.6949890136718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLINVERTEDHAMMER_Bull,4.0
845,2021-12-16 10:50:00+05:30,1767.6500244140625,1767.75,1766.25,1766.25,1766.25,2227,0.0,0.0,1767.614990234375,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,3.0
846,2021-12-16 10:51:00+05:30,1766.25,1767.5,1766.0,1766.3499755859375,1766.3499755859375,4231,0.0,0.0,1767.5474914550782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,CDLLONGLEGGEDDOJI_Bull,4.0
847,2021-12-16 10:52:00+05:30,1766.5,1767.1500244140625,1766.5,1766.6500244140625,1766.6500244140625,1320,0.0,0.0,1767.497491455078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,CDLSHOOTINGSTAR_Bear,1.0
848,2021-12-16 10:53:00+05:30,1766.75,1767.0,1766.0,1766.449951171875,1766.449951171875,3399,0.0,0.0,1767.502490234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHIKKAKE_Bull,2.0
849,2021-12-16 10:54:00+05:30,1766.0999755859375,1766.8499755859375,1765.550048828125,1766.0,1766.0,2930,0.0,0.0,1767.502490234375,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,CDLRICKSHAWMAN_Bull,6.0
850,2021-12-16 10:55:00+05:30,1766.0,1766.4000244140625,1765.0999755859375,1765.3499755859375,1765.3499755859375,4606,0.0,0.0,1767.4449890136718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
851,2021-12-16 10:56:00+05:30,1765.3499755859375,1765.800048828125,1765.0,1765.0999755859375,1765.0999755859375,9202,0.0,0.0,1767.277490234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
852,2021-12-16 10:57:00+05:30,1765.0999755859375,1765.199951171875,1764.0,1764.0,1764.0,4382,0.0,1.0,1767.009991455078,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,3.0
853,2021-12-16 10:58:00+05:30,1764.0,1765.3499755859375,1764.0,1765.3499755859375,1765.3499755859375,4686,0.0,0.0,1766.844989013672,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,3.0
854,2021-12-16 10:59:00+05:30,1765.3499755859375,1766.25,1765.300048828125,1765.550048828125,1765.550048828125,3985,0.0,0.0,1766.747491455078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
855,2021-12-16 11:00:00+05:30,1765.550048828125,1766.75,1764.449951171875,1766.699951171875,1766.699951171875,13653,0.0,0.0,1766.634991455078,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bull,1.0
856,2021-12-16 11:01:00+05:30,1766.699951171875,1767.0,1765.6500244140625,1766.800048828125,1766.800048828125,4143,0.0,0.0,1766.5699951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,CDLLONGLEGGEDDOJI_Bull,3.0
857,2021-12-16 11:02:00+05:30,1766.75,1766.9000244140625,1766.0,1766.800048828125,1766.800048828125,2275,0.0,0.0,1766.492498779297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,CDLLONGLEGGEDDOJI_Bull,6.0
858,2021-12-16 11:03:00+05:30,1766.75,1767.9000244140625,1766.75,1767.300048828125,1767.300048828125,5953,0.0,0.0,1766.4400024414062,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,2.0
